price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
1800225,3756,2,1,1,no,no,yes,no,no,yes,no,semi-furnished
4622118,2994,3,1,3,yes,no,no,yes,yes,yes,no,semi-furnished
9909554,8107,4,1,3,yes,no,yes,yes,no,no,yes,semi-furnished
4549003,3859,4,1,4,no,no,yes,no,yes,yes,no,furnished
2900573,3894,2,1,2,no,no,yes,yes,yes,yes,no,semi-furnished
3921257,4074,2,1,1,yes,yes,no,yes,yes,yes,no,semi-furnished
5051353,8575,4,2,1,no,no,no,no,no,no,no,furnished
3217704,3996,2,2,1,no,no,no,no,yes,no,no,unfurnished
4250036,4549,3,2,1,no,no,no,no,yes,yes,no,furnished
4660355,4175,4,1,2,no,yes,yes,yes,yes,yes,yes,semi-furnished
3518259,7416,2,1,1,no,yes,no,no,yes,no,no,unfurnished
3062004,3774,5,1,3,no,no,no,no,no,no,no,semi-furnished
4217679,4291,5,2,3,yes,no,no,no,yes,yes,no,furnished
6491370,7805,4,1,2,no,no,no,yes,yes,yes,yes,furnished
6299366,5722,3,2,3,yes,yes,no,no,no,no,yes,unfurnished
5637979,10967,5,3,2,yes,no,no,yes,yes,yes,no,furnished
4857393,9207,3,2,2,yes,yes,yes,no,no,yes,no,furnished
4645573,2889,3,2,2,yes,no,yes,no,no,yes,yes,unfurnished
5513324,6452,4,2,5,no,yes,no,no,yes,yes,no,furnished
2961919,3137,3,1,2,no,no,yes,no,yes,yes,no,furnished
3057546,3160,3,1,3,no,yes,no,yes,yes,no,no,semi-furnished
3939130,2606,3,1,2,no,yes,no,no,no,no,yes,semi-furnished
4740797,9856,4,3,3,yes,yes,yes,yes,yes,no,no,furnished
7562639,6158,4,3,4,yes,no,no,no,yes,yes,no,unfurnished
6318561,4560,3,3,3,no,no,yes,no,yes,yes,no,semi-furnished
9027727,8767,3,2,5,yes,no,yes,yes,no,no,no,furnished
5835895,5129,3,1,3,no,yes,no,yes,no,yes,no,unfurnished
3801872,3597,3,1,2,yes,no,yes,no,no,yes,no,semi-furnished
3319511,4974,2,1,1,no,yes,no,no,no,yes,no,furnished
5266288,3969,4,1,3,no,yes,no,yes,no,no,yes,unfurnished
3005947,3621,4,1,2,no,yes,no,no,yes,no,no,semi-furnished
4473228,5244,3,2,1,no,yes,yes,yes,yes,no,yes,furnished
3195364,3871,2,1,2,yes,yes,no,no,no,yes,no,semi-furnished
3701379,3049,2,1,3,yes,yes,yes,yes,no,no,no,semi-furnished
4730779,9868,4,2,2,yes,no,no,no,yes,no,no,semi-furnished
5660497,5725,5,1,2,no,no,yes,yes,no,no,yes,furnished
3488157,2341,3,2,3,yes,yes,yes,yes,no,yes,yes,furnished
3082911,4719,3,2,3,yes,no,yes,yes,yes,yes,no,furnished
6563622,7542,4,2,2,yes,no,yes,no,yes,yes,yes,unfurnished
4054656,4350,2,1,2,yes,no,no,no,yes,yes,yes,furnished
4781635,6370,3,1,3,no,yes,yes,yes,no,no,no,furnished
3751785,3631,3,2,1,yes,no,yes,no,no,no,no,furnished
4897344,4552,3,2,4,no,yes,yes,no,no,yes,no,unfurnished
3271429,3477,3,1,3,yes,no,no,no,yes,yes,no,unfurnished
3827329,5881,3,2,2,no,no,yes,yes,yes,no,no,furnished
6154092,9826,4,2,1,no,no,yes,no,yes,yes,yes,semi-furnished
5146497,11859,3,2,2,yes,no,yes,yes,yes,no,yes,unfurnished
3570148,3519,3,1,2,yes,yes,yes,no,yes,yes,no,semi-furnished
4701684,5411,2,1,2,yes,yes,no,yes,no,yes,yes,furnished
2664858,3681,3,1,1,no,no,no,yes,yes,no,no,unfurnished
6320506,4562,4,2,4,no,no,no,no,yes,no,no,unfurnished
3386665,3579,4,2,2,no,yes,no,yes,yes,no,no,semi-furnished
1914630,3305,3,2,1,yes,yes,yes,no,yes,no,no,semi-furnished
3653069,3327,3,2,2,no,yes,yes,yes,no,yes,no,furnished
4932295,4510,3,1,2,yes,yes,yes,yes,no,yes,no,furnished
2827831,4201,3,2,3,yes,no,yes,yes,yes,no,no,semi-furnished
4861486,7097,4,1,2,no,yes,yes,no,no,no,yes,semi-furnished
6500163,8740,5,3,3,yes,no,yes,no,no,no,no,semi-furnished
3749309,5699,2,2,2,yes,yes,yes,yes,yes,no,no,semi-furnished
4163684,3757,3,1,2,no,no,no,no,yes,no,yes,furnished
3403557,4144,2,2,2,no,yes,no,yes,no,no,no,semi-furnished
4639057,6104,4,2,2,yes,yes,yes,no,no,yes,no,unfurnished
5323654,5779,5,2,2,yes,no,no,no,yes,yes,yes,furnished
6244494,6719,4,2,2,yes,yes,no,yes,no,no,yes,unfurnished
1782804,4143,4,2,3,yes,no,no,yes,yes,no,no,furnished
2796275,7029,3,1,1,no,yes,yes,yes,no,no,no,unfurnished
6189477,6599,4,2,3,yes,yes,no,yes,no,yes,yes,furnished
2570798,3257,3,2,1,no,no,no,yes,yes,yes,no,furnished
2507236,8181,3,2,1,yes,no,yes,yes,yes,yes,no,furnished
7000481,11388,3,2,2,no,no,no,yes,yes,yes,yes,semi-furnished
4870882,4846,3,1,2,no,no,no,yes,yes,no,no,semi-furnished
3920359,3313,4,2,3,yes,no,yes,no,yes,no,no,semi-furnished
2944236,3787,4,2,2,yes,no,yes,yes,yes,no,no,furnished
4755633,5597,3,2,2,yes,no,yes,yes,no,no,yes,unfurnished
3664340,4011,4,2,1,no,yes,yes,no,yes,no,yes,semi-furnished
5939051,6820,3,3,4,no,no,yes,no,no,no,no,unfurnished
5630795,10533,3,1,1,no,no,yes,yes,yes,no,no,semi-furnished
3326633,4468,2,2,2,no,no,yes,yes,yes,no,no,semi-furnished
4595338,10085,4,2,1,no,yes,yes,no,yes,no,no,furnished
3011049,4079,5,1,2,yes,yes,no,yes,yes,no,no,unfurnished
4483073,8387,4,1,1,no,yes,yes,no,yes,no,no,furnished
5602896,10566,3,1,1,yes,yes,no,no,no,no,no,unfurnished
4974694,6037,3,1,3,no,no,yes,yes,yes,yes,no,semi-furnished
7644925,6296,4,3,4,yes,no,yes,yes,yes,yes,no,unfurnished
3913916,3485,2,3,1,no,no,no,yes,no,no,no,furnished
6099251,4752,7,3,2,no,no,yes,no,no,no,no,semi-furnished
5557913,7012,3,2,1,yes,no,no,yes,no,yes,yes,semi-furnished
9958596,8525,4,2,2,yes,no,yes,yes,yes,yes,yes,semi-furnished
9241794,3946,4,3,2,no,yes,no,yes,yes,yes,no,unfurnished
4265429,4413,4,2,4,no,yes,yes,yes,no,no,no,semi-furnished
5376702,5035,3,2,2,yes,yes,yes,no,yes,yes,no,semi-furnished
2960720,5110,2,2,2,no,yes,no,no,no,yes,no,furnished
3471483,2055,3,3,2,yes,yes,yes,no,yes,yes,yes,unfurnished
7566605,6011,4,3,5,no,yes,yes,no,yes,no,no,furnished
8948238,4629,4,3,2,no,no,yes,yes,yes,yes,no,unfurnished
4970983,13349,3,2,1,no,no,no,no,no,no,no,furnished
8778789,4529,3,2,2,no,no,no,yes,yes,yes,no,unfurnished
3521189,5535,2,1,2,no,no,yes,yes,yes,yes,yes,furnished
6351209,6476,4,2,2,yes,no,no,yes,yes,no,yes,semi-furnished
4275728,5985,3,2,1,yes,yes,no,yes,yes,yes,no,furnished
4976841,4406,3,2,2,yes,no,yes,yes,yes,no,no,unfurnished
3447592,3004,3,1,2,no,yes,yes,no,no,yes,no,unfurnished
3770071,6106,3,2,2,yes,yes,no,no,yes,yes,no,semi-furnished
3426127,3890,4,1,1,no,yes,no,no,no,no,no,unfurnished
3362901,6444,3,2,1,no,yes,yes,yes,no,no,no,furnished
2533826,3068,3,1,2,no,yes,no,yes,yes,no,no,semi-furnished
4523123,3535,4,1,3,no,no,yes,yes,no,yes,no,unfurnished
3738573,4054,3,2,2,yes,yes,no,yes,yes,yes,no,unfurnished
4512364,4002,3,1,2,no,no,no,no,yes,no,no,unfurnished
5334035,8070,4,1,2,no,no,no,no,no,yes,yes,semi-furnished
5257618,8662,3,1,3,yes,no,no,yes,no,no,yes,unfurnished
3005741,7074,4,2,3,no,no,yes,yes,no,no,no,unfurnished
4877165,8495,5,1,5,yes,yes,no,no,yes,no,no,furnished
4287070,7124,4,2,2,yes,no,no,yes,no,no,no,unfurnished
4462624,4368,4,2,2,no,yes,yes,no,no,yes,no,furnished
4014767,3374,3,2,1,no,yes,no,no,yes,no,no,furnished
6248431,6746,4,2,1,yes,no,no,yes,no,no,yes,unfurnished
4996937,3130,4,3,3,no,no,yes,yes,no,yes,no,furnished
2683447,2856,3,1,1,no,no,no,yes,yes,no,no,semi-furnished
3577736,3995,2,1,2,no,yes,yes,no,no,yes,no,furnished
9314740,6729,5,3,2,yes,yes,no,yes,yes,no,yes,unfurnished
2438620,2748,3,2,2,yes,yes,no,no,no,yes,no,unfurnished
2480830,3945,3,1,1,yes,yes,no,no,yes,yes,no,semi-furnished
4450452,5188,2,1,3,yes,yes,no,no,no,no,no,semi-furnished
3726987,3898,4,1,2,no,yes,no,no,no,yes,no,semi-furnished
3891491,3930,2,1,2,yes,no,no,yes,no,no,no,furnished
1753406,4086,4,2,3,yes,yes,no,yes,no,yes,no,semi-furnished
5127730,10878,3,1,2,yes,no,yes,no,yes,no,no,semi-furnished
9024310,8599,4,3,5,no,no,no,no,no,no,no,furnished
6139492,8688,4,1,4,no,no,no,yes,yes,yes,no,furnished
4726075,9785,4,2,2,yes,yes,no,no,yes,yes,no,furnished
3945035,7211,3,2,3,no,yes,no,no,no,yes,no,unfurnished
4987301,6164,3,2,2,yes,yes,no,no,no,no,no,furnished
3522447,4024,4,2,2,no,yes,yes,no,yes,no,no,unfurnished
5390772,6732,3,2,1,yes,no,yes,no,no,no,no,furnished
4637933,5418,4,2,2,no,yes,yes,no,no,yes,yes,semi-furnished
2519990,3380,4,2,3,no,yes,yes,yes,yes,yes,no,furnished
4798307,6389,3,2,2,yes,no,no,no,yes,yes,no,furnished
3344495,6282,3,1,2,no,no,yes,yes,no,yes,no,unfurnished
4524484,3844,3,2,2,yes,yes,yes,no,yes,yes,no,semi-furnished
3896337,3175,3,2,2,yes,yes,yes,yes,yes,yes,no,unfurnished
3823793,5189,4,2,3,yes,no,yes,no,no,no,no,furnished
5347907,4280,3,2,2,no,yes,yes,yes,no,no,yes,semi-furnished
6211555,5939,4,3,1,yes,yes,no,yes,no,no,yes,unfurnished
4605505,3480,4,2,3,no,yes,yes,yes,yes,no,no,unfurnished
3075805,8175,2,2,1,yes,yes,no,yes,no,yes,no,semi-furnished
3132955,4814,2,2,3,no,no,no,yes,no,yes,no,semi-furnished
3339704,4137,2,2,1,yes,no,yes,yes,yes,yes,no,semi-furnished
5133475,3620,2,1,1,yes,no,yes,no,no,no,no,furnished
3830262,3777,3,1,2,no,yes,yes,no,no,no,no,semi-furnished
3030017,4643,2,2,2,yes,yes,yes,no,no,yes,no,unfurnished
6355475,7207,4,2,1,yes,yes,no,no,no,no,no,furnished
5772767,5748,4,3,2,yes,yes,yes,yes,no,yes,no,unfurnished
4626239,5896,4,2,2,no,yes,yes,no,yes,yes,no,unfurnished
7978447,6351,3,1,5,yes,yes,yes,no,yes,yes,no,furnished
3785885,3032,3,1,4,no,yes,yes,no,yes,yes,yes,unfurnished
1760376,3882,3,2,3,no,yes,no,yes,no,no,no,furnished
5896982,4837,4,2,3,no,no,yes,no,no,yes,no,unfurnished
4051482,4124,4,2,2,no,no,yes,yes,no,yes,no,furnished
4496929,3216,3,2,3,no,yes,yes,no,no,no,yes,furnished
3820198,8588,4,2,1,no,yes,no,yes,yes,yes,no,furnished
5608188,6676,4,1,3,no,no,yes,yes,yes,no,yes,furnished
4911159,4955,4,1,3,yes,no,no,yes,yes,no,no,unfurnished
7355544,6172,4,2,3,yes,yes,no,no,no,no,no,semi-furnished
4336045,4718,4,2,2,no,yes,yes,yes,yes,yes,no,furnished
3566539,5943,3,1,1,yes,no,yes,yes,yes,yes,no,furnished
3656571,4580,2,2,1,no,no,no,no,no,no,no,unfurnished
5535059,3488,4,2,2,yes,yes,no,yes,no,no,no,semi-furnished
4573064,3814,4,1,3,no,no,yes,yes,no,yes,no,semi-furnished
4961686,13125,3,2,1,no,yes,yes,yes,yes,no,no,unfurnished
2623771,3849,2,2,1,yes,no,yes,no,no,no,no,semi-furnished
3535673,7750,2,2,1,no,yes,no,no,no,no,no,unfurnished
3201907,6970,2,1,2,yes,yes,no,no,no,no,no,furnished
4178964,5133,3,2,2,yes,no,yes,yes,no,no,no,unfurnished
3379920,4522,2,1,3,yes,yes,yes,yes,no,no,no,furnished
3177200,2510,3,1,2,no,yes,yes,yes,yes,no,yes,semi-furnished
3221408,1755,3,2,3,no,yes,no,no,no,yes,no,unfurnished
8060746,9038,4,2,4,no,no,no,no,no,no,no,semi-furnished
3830634,8716,3,2,2,yes,yes,no,no,yes,no,no,unfurnished
3380258,3742,5,2,3,yes,yes,no,yes,yes,yes,no,furnished
7426559,5285,3,3,5,no,yes,yes,yes,no,yes,no,semi-furnished
2273140,2335,4,1,2,yes,no,yes,yes,yes,no,no,unfurnished
5529373,6976,4,2,1,yes,no,yes,yes,no,no,yes,semi-furnished
9806994,13405,4,2,2,no,yes,no,yes,yes,yes,yes,unfurnished
4543715,4564,5,2,3,yes,no,yes,no,no,no,no,furnished
7130143,9190,2,1,1,yes,no,no,yes,no,yes,no,furnished
8480394,8208,5,3,2,yes,no,no,no,yes,yes,no,unfurnished
3401132,3678,2,1,1,yes,yes,yes,yes,no,yes,no,furnished
4574655,3643,4,1,2,no,yes,yes,no,yes,yes,no,furnished
10178670,16296,5,3,2,no,no,yes,yes,yes,yes,no,unfurnished
4955844,3316,4,2,3,yes,no,no,yes,yes,yes,no,semi-furnished
2308073,4048,4,1,2,yes,yes,yes,no,yes,yes,no,unfurnished
5929025,4971,3,2,2,no,no,no,yes,no,no,no,furnished
4957274,3288,4,2,3,yes,no,no,yes,yes,yes,no,furnished
3845614,4975,3,1,3,yes,no,yes,no,yes,no,no,semi-furnished
3108231,3962,3,2,2,no,yes,no,yes,no,yes,no,semi-furnished
5468914,6375,4,2,5,yes,yes,no,yes,yes,yes,no,furnished
6178633,4655,4,2,5,yes,yes,yes,no,yes,no,no,furnished
4245996,6905,4,1,2,no,yes,yes,yes,yes,yes,no,furnished
7954239,6554,3,1,3,no,yes,yes,yes,yes,yes,yes,unfurnished
5789915,5494,3,1,3,no,no,no,yes,yes,no,no,semi-furnished
3581075,6344,3,2,2,no,no,yes,yes,no,yes,no,semi-furnished
4622556,2841,4,1,2,yes,yes,no,yes,yes,yes,no,unfurnished
2625044,3683,2,3,2,no,no,yes,no,no,no,no,semi-furnished
4552128,5580,3,2,2,no,yes,yes,no,yes,no,yes,unfurnished
3130165,3216,3,2,1,no,yes,yes,yes,no,no,no,furnished
8383082,5379,5,2,3,no,yes,no,yes,no,yes,yes,unfurnished
7023644,8892,3,2,3,yes,yes,yes,no,yes,yes,no,unfurnished
6121172,4471,7,2,2,no,yes,no,no,yes,yes,no,unfurnished
8670355,4823,3,2,3,yes,yes,yes,no,yes,no,no,unfurnished
3853160,7014,4,2,3,yes,no,yes,no,no,no,no,unfurnished
5148590,3423,4,2,2,no,yes,yes,yes,no,yes,no,furnished
5266661,8995,3,2,2,no,no,yes,no,yes,no,no,semi-furnished
4425551,4964,3,2,3,no,no,yes,no,no,yes,no,unfurnished
3887245,3205,2,2,1,yes,yes,no,yes,no,no,no,furnished
4181747,4045,4,2,1,no,yes,yes,yes,no,yes,yes,furnished
6968989,13346,3,1,1,no,no,no,no,no,yes,no,semi-furnished
2259237,5457,4,1,1,no,yes,yes,no,yes,yes,yes,semi-furnished
3236422,4616,4,1,3,no,yes,no,yes,no,no,no,unfurnished
4861814,4167,3,1,4,no,no,no,yes,yes,yes,no,furnished
6611451,6242,4,2,5,no,yes,yes,no,no,no,no,furnished
2334531,3325,3,2,1,yes,no,yes,yes,no,no,no,furnished
5689663,10765,5,2,3,no,no,no,no,yes,yes,no,furnished
4664545,6000,3,2,3,yes,no,yes,no,yes,yes,no,semi-furnished
3209068,1861,4,1,2,no,yes,no,yes,yes,yes,no,furnished
4877538,4225,3,1,4,yes,no,no,yes,no,no,no,unfurnished
5322896,4654,3,3,1,no,no,yes,no,no,no,no,furnished
4139401,6255,2,2,2,no,no,no,no,yes,yes,no,semi-furnished
3521243,5445,3,2,1,yes,yes,yes,no,yes,yes,yes,unfurnished
3866123,3849,3,1,3,yes,yes,yes,no,no,yes,no,furnished
2666075,3794,2,1,1,no,no,no,no,no,no,no,furnished
6425359,7011,2,2,1,no,no,yes,yes,yes,yes,yes,furnished
3606042,3940,2,1,1,yes,no,yes,no,yes,no,no,semi-furnished
3515305,4271,4,1,2,no,yes,yes,yes,no,no,no,semi-furnished
2166918,3068,4,2,3,no,no,yes,no,no,no,no,unfurnished
4229191,4212,4,3,3,yes,yes,yes,no,no,yes,no,unfurnished
8723578,4992,3,2,2,no,yes,no,no,yes,no,no,furnished
3242596,3788,2,1,2,yes,yes,yes,yes,no,no,no,unfurnished
1831586,3480,2,2,2,no,no,yes,no,no,yes,no,semi-furnished
1815746,3904,2,2,2,no,yes,no,yes,no,yes,no,unfurnished
3067992,4853,3,2,1,yes,yes,yes,yes,yes,no,no,furnished
3560496,3442,4,1,3,yes,yes,yes,yes,yes,no,no,unfurnished
4496517,5296,4,2,1,yes,no,yes,yes,no,yes,yes,semi-furnished
4960156,3400,3,1,3,yes,no,yes,yes,no,no,no,semi-furnished
2546226,4482,3,2,2,no,yes,yes,no,no,yes,no,furnished
9359266,6928,5,2,2,yes,no,yes,no,yes,no,yes,semi-furnished
3511974,2263,3,2,3,no,no,yes,yes,yes,no,yes,semi-furnished
4394680,3991,4,1,3,no,yes,yes,yes,no,yes,no,furnished
6991304,7947,3,3,2,no,no,yes,no,no,no,no,furnished
3402261,4352,3,1,2,no,no,no,yes,yes,yes,no,semi-furnished
4850494,4991,3,2,2,no,no,yes,yes,no,yes,yes,unfurnished
3259194,3810,4,2,2,yes,no,yes,no,no,yes,no,semi-furnished
3808533,5996,2,1,1,no,no,yes,no,no,no,no,semi-furnished
4150745,4758,4,2,3,no,yes,yes,yes,no,yes,no,unfurnished
3599109,4295,3,1,3,yes,yes,yes,yes,no,no,no,semi-furnished
5932430,5833,3,1,3,no,yes,yes,no,no,no,no,unfurnished
3199217,3690,3,2,1,yes,yes,yes,yes,no,yes,no,semi-furnished
5824971,5998,4,3,5,no,no,yes,yes,no,no,no,unfurnished
4385867,4208,4,1,1,yes,yes,no,no,no,yes,no,furnished
3448626,2526,3,2,3,no,yes,yes,yes,no,no,yes,furnished
6068234,8228,3,2,2,no,no,yes,no,yes,yes,yes,furnished
3413208,3551,2,2,2,no,no,no,no,no,no,no,furnished
3450858,4854,3,2,1,no,no,yes,yes,no,no,no,semi-furnished
3133162,4988,2,2,1,no,no,yes,yes,no,yes,no,furnished
2891883,4354,3,1,1,no,no,no,no,yes,no,no,semi-furnished
2187127,3311,4,1,2,yes,yes,no,yes,no,yes,no,unfurnished
4018992,4694,4,1,2,no,no,yes,no,no,yes,no,furnished
4416284,4131,2,2,2,no,no,yes,yes,yes,no,no,unfurnished
6717232,6735,3,2,5,no,no,no,yes,no,no,yes,semi-furnished
8766656,4424,3,2,3,no,no,no,no,no,yes,no,furnished
3704827,2530,4,1,3,yes,no,no,yes,no,yes,yes,unfurnished
4815974,3687,4,2,3,no,yes,no,yes,no,yes,no,unfurnished
3905217,3393,3,1,2,no,no,yes,yes,no,no,no,furnished
3740716,5602,2,1,2,no,yes,no,yes,yes,yes,no,unfurnished
6329679,6625,4,1,2,no,no,yes,no,no,yes,yes,semi-furnished
1932163,4114,3,2,1,yes,no,yes,yes,yes,no,no,unfurnished
4595220,9892,3,1,1,no,no,no,yes,no,no,no,unfurnished
3653618,4425,3,1,1,no,yes,no,no,no,no,yes,furnished
12344800,10031,3,3,3,no,yes,no,yes,yes,no,yes,furnished
4625183,4685,4,3,3,yes,yes,yes,yes,no,no,no,semi-furnished
2632838,3265,2,2,2,no,yes,yes,yes,yes,no,no,furnished
4077927,4776,3,2,2,yes,no,yes,yes,yes,no,no,furnished
1987669,1702,3,1,3,no,yes,yes,no,no,yes,no,unfurnished
7382564,5313,3,3,5,no,no,yes,no,yes,yes,no,unfurnished
5274526,9902,4,3,2,no,no,yes,yes,yes,yes,no,semi-furnished
2741392,2271,2,2,2,no,yes,no,yes,no,no,no,unfurnished
3806830,4230,2,2,1,no,no,yes,yes,no,yes,no,unfurnished
3446793,5161,3,1,2,no,yes,no,yes,no,no,no,semi-furnished
7579434,6198,4,2,4,yes,no,yes,no,no,no,no,unfurnished
3091547,3339,3,2,2,yes,yes,yes,yes,no,yes,no,furnished
5115167,3234,4,2,2,yes,no,yes,yes,no,yes,no,furnished
12241549,7537,4,2,3,yes,yes,no,yes,no,yes,yes,semi-furnished
3511968,3279,3,2,1,no,yes,yes,no,yes,no,no,semi-furnished
5152692,3702,4,1,3,no,no,yes,yes,no,yes,no,furnished
4921613,4199,4,1,2,no,yes,yes,yes,no,no,no,furnished
3502631,3991,3,1,3,no,yes,no,no,yes,yes,no,semi-furnished
3691563,4426,3,2,3,no,yes,yes,yes,no,yes,no,unfurnished
3202510,5617,3,1,2,no,yes,yes,yes,yes,no,no,furnished
6559232,6892,4,1,3,yes,yes,no,yes,yes,no,yes,semi-furnished
9242759,3783,4,3,2,no,yes,no,yes,no,yes,no,unfurnished
6487841,7682,3,1,1,no,no,yes,yes,yes,no,yes,semi-furnished
5607118,4422,5,1,2,yes,yes,yes,yes,no,no,yes,furnished
4033691,4421,3,2,2,no,no,no,no,yes,no,yes,furnished
5456973,7079,3,2,2,no,yes,yes,yes,yes,no,yes,unfurnished
5308057,4727,2,2,1,yes,no,no,yes,no,no,no,furnished
5117010,5748,2,2,3,yes,no,no,yes,yes,no,yes,semi-furnished
3212886,3820,4,2,2,no,no,no,yes,no,no,no,furnished
6030431,6824,3,1,2,yes,no,yes,no,yes,yes,yes,semi-furnished
3416256,4613,2,2,2,yes,yes,no,yes,no,no,no,furnished
4039541,4049,3,3,3,yes,yes,no,no,no,no,no,unfurnished
4291913,4420,2,2,2,no,no,no,no,no,no,no,furnished
3736137,4378,3,2,3,no,yes,yes,yes,yes,no,no,unfurnished
4053218,4129,4,1,3,yes,yes,yes,no,no,no,no,semi-furnished
6718499,4396,4,3,2,yes,no,no,yes,no,no,no,furnished
3169063,1875,4,1,3,yes,no,yes,yes,yes,yes,no,unfurnished
3531249,3776,3,1,1,no,no,no,no,no,no,no,furnished
5466526,6939,4,3,2,no,no,yes,yes,no,yes,yes,unfurnished
5766965,5077,3,1,3,no,no,yes,no,yes,no,no,semi-furnished
3021686,4399,4,1,2,yes,no,no,yes,yes,no,no,semi-furnished
5901628,11477,3,1,4,no,yes,no,yes,no,yes,yes,furnished
3366171,5123,4,1,2,yes,no,no,yes,no,no,no,unfurnished
4214736,5297,4,1,2,no,yes,no,no,no,yes,no,unfurnished
4413360,4812,3,2,3,yes,yes,no,yes,no,yes,no,unfurnished
4291631,6497,3,2,2,no,no,no,no,yes,yes,no,unfurnished
12332695,9098,5,5,5,no,yes,no,yes,yes,no,no,furnished
3405063,4788,3,2,2,no,yes,yes,no,no,no,no,furnished
8659041,5020,3,3,3,no,no,yes,yes,yes,yes,no,furnished
7088514,6721,5,2,4,no,yes,yes,yes,yes,yes,yes,unfurnished
2210175,3378,3,2,1,no,no,yes,yes,no,no,no,semi-furnished
2824501,2762,4,1,2,no,no,yes,no,no,no,no,unfurnished
4558391,5151,5,2,2,no,no,yes,no,yes,yes,yes,semi-furnished
6033590,7072,3,2,2,no,yes,yes,yes,no,yes,yes,furnished
4913870,13096,3,1,2,yes,no,no,yes,no,yes,no,unfurnished
4796941,6692,3,1,2,no,yes,no,no,yes,no,no,unfurnished
3991247,5604,5,1,2,no,no,yes,no,yes,yes,no,semi-furnished
3522046,3183,4,1,2,yes,no,yes,no,no,no,no,unfurnished
8169513,7294,6,1,3,yes,no,yes,yes,yes,yes,no,unfurnished
3245256,3851,4,1,2,yes,yes,no,no,no,yes,no,unfurnished
6662348,6590,3,2,3,yes,yes,no,no,no,yes,yes,furnished
7113699,6569,5,2,2,no,yes,no,no,yes,no,no,semi-furnished
6806856,12548,5,2,2,yes,no,no,yes,no,no,yes,semi-furnished
6848920,6317,4,3,5,no,yes,yes,yes,no,no,no,furnished
3377909,5139,4,2,3,no,no,yes,yes,no,no,no,unfurnished
3504873,7821,3,2,2,yes,no,yes,no,yes,no,no,unfurnished
3190292,3561,2,2,1,no,yes,yes,yes,no,no,no,unfurnished
6688243,6034,3,1,2,no,no,yes,yes,yes,yes,yes,unfurnished
5952948,7325,3,2,2,yes,yes,no,no,yes,no,yes,furnished
5956463,7443,4,1,3,no,no,no,no,yes,no,yes,furnished
5240814,7343,3,2,2,no,yes,no,yes,yes,yes,yes,semi-furnished
8843832,4456,4,1,3,yes,no,yes,no,yes,no,no,furnished
2261141,2230,3,2,2,no,yes,no,yes,no,no,no,unfurnished
5471392,6387,3,2,3,yes,yes,no,yes,yes,yes,yes,semi-furnished
1804439,2559,3,2,2,no,yes,no,yes,yes,yes,no,unfurnished
6367206,4199,3,3,3,no,yes,no,no,no,no,no,unfurnished
3234045,2067,4,1,2,yes,yes,no,no,no,yes,no,semi-furnished
4648270,3859,4,1,2,yes,no,yes,no,yes,yes,no,semi-furnished
9875638,13505,3,1,2,no,yes,yes,yes,no,yes,yes,unfurnished
5391462,7202,4,2,2,yes,no,no,yes,no,yes,yes,furnished
5544127,3485,3,3,2,yes,no,no,yes,yes,no,no,furnished
4076704,3477,4,2,3,yes,yes,yes,yes,no,no,no,furnished
3814559,3829,3,1,1,yes,no,yes,yes,yes,no,yes,unfurnished
3338729,5061,5,2,3,yes,no,yes,yes,no,no,no,furnished
3672061,5995,4,2,2,yes,no,no,no,no,yes,no,furnished
3802362,3904,4,2,1,no,yes,no,no,yes,yes,no,furnished
6538945,6900,3,2,4,yes,yes,yes,yes,no,no,yes,semi-furnished
3313509,3673,5,1,2,no,no,no,yes,no,yes,no,unfurnished
4535983,3434,3,2,2,no,yes,yes,no,yes,no,no,semi-furnished
6767053,6850,3,3,4,yes,no,no,no,no,yes,yes,furnished
6347226,6471,5,2,5,yes,yes,no,no,yes,yes,no,unfurnished
6763883,5478,3,1,5,no,yes,yes,yes,no,no,yes,semi-furnished
5192011,3283,3,2,2,yes,yes,yes,yes,no,no,no,semi-furnished
4204128,5982,3,2,3,yes,no,yes,no,no,yes,no,unfurnished
7644965,6352,5,3,4,no,yes,no,no,no,yes,no,furnished
9020484,8733,3,3,4,yes,yes,no,yes,no,no,no,semi-furnished
5302163,3645,4,2,3,yes,no,no,no,yes,no,no,semi-furnished
3555827,6010,2,1,1,no,no,yes,no,no,no,no,semi-furnished
2886181,4075,4,2,1,yes,yes,yes,yes,no,yes,no,unfurnished
5594282,3245,5,2,3,no,no,no,no,yes,yes,no,semi-furnished
3709680,3485,3,1,3,yes,yes,yes,yes,no,yes,no,furnished
3107853,3237,4,2,3,no,yes,no,no,no,no,no,furnished
5612792,6780,4,1,3,no,no,no,no,no,yes,yes,furnished
7504375,6807,3,1,5,yes,yes,yes,yes,no,no,no,semi-furnished
5642950,4726,4,2,2,no,no,yes,yes,no,yes,yes,semi-furnished
3376509,4025,2,2,1,yes,no,yes,yes,yes,yes,no,semi-furnished
2403719,3324,3,1,1,yes,no,yes,no,no,no,no,furnished
4011004,4576,4,1,2,yes,no,no,yes,no,no,no,furnished
6044298,6449,4,3,1,no,no,no,no,no,no,yes,unfurnished
4228704,3388,3,2,2,no,yes,no,yes,no,yes,no,furnished
4361107,6684,3,2,2,yes,yes,yes,yes,no,no,no,furnished
